lat,temp,humidity,windspeed,precip,fire,month,ffmc,dmc,dc,isi,bui,fwi
52.1391,23.2,66.3,10.4,0.9,0,5,82.5,8.2,21.6,2.6,8.4,2.3
52.1391,24.6,59.6,10.1,0.2,0,6,86.1,8.7,22.8,4.1,8.9,4.1
52.1391,21.4,61.7,13.0,0.1,1,6,85.4,8.3,22.3,4.3,8.6,4.3
56.8691,10.8,68.9,15.4,1.5,0,6,74.5,7.0,20.3,1.6,7.5,0.8
56.8691,14.8,68.4,9.6,0.3,0,6,84.9,7.3,21.1,3.4,7.8,3.1
56.8691,18.8,48.5,18.2,0.0,1,6,86.9,8.7,21.8,6.9,8.7,6.9
54.5544,23.8,62.8,14.2,0.3,0,6,85.6,8.4,22.7,4.7,8.7,4.7
54.5544,23.8,61.0,7.8,0.2,0,6,85.8,8.6,22.7,3.5,8.8,3.4
54.5544,22.2,57.3,12.5,0.0,1,6,86.1,8.6,22.4,4.6,8.8,4.6
54.4056,19.2,77.0,16.5,9.7,0,6,52.2,3.8,8.2,0.5,3.7,0.2
54.4056,18.8,58.0,14.7,0.8,0,6,83.7,8.2,21.8,3.7,8.5,3.6
54.4056,22.3,43.7,9.0,0.0,1,6,88.0,9.5,22.4,5.1,9.5,5.4
63.9339,25.8,38.2,13.3,0.0,0,6,89.7,10.4,23.0,8.0,10.3,8.5
63.9339,25.9,45.6,12.5,0.0,0,6,88.5,9.9,23.1,6.5,9.9,6.9
63.9339,26.8,38.7,12.5,0.0,1,6,89.8,10.5,23.2,7.8,10.4,8.3
56.5555,22.7,49.5,9.0,0.0,0,6,87.3,9.2,22.5,4.6,9.2,4.8
56.5555,25.4,40.8,10.4,0.0,0,6,89.1,10.1,23.0,6.4,10.1,6.9
56.5555,27.4,41.3,11.5,0.0,1,6,89.5,10.4,23.3,7.1,10.3,7.6
62.1,23.2,47.9,10.1,0.0,0,6,87.6,9.3,22.6,5.1,9.3,5.3
62.1,24.8,51.4,14.7,0.4,0,6,87.4,9.3,22.9,6.2,9.3,6.4
62.1,16.4,65.3,17.6,0.4,1,6,85.0,7.6,21.4,5.1,8.1,4.9
56.1326,15.8,62.8,6.4,0.0,0,6,85.0,7.7,21.2,2.9,8.1,2.6
56.1326,17.7,61.2,6.9,0.5,0,6,85.0,7.9,21.6,3.0,8.3,2.7
56.1326,14.7,63.7,11.5,1.3,1,6,77.9,7.5,21.0,1.7,7.9,0.9
59.9369,23.0,42.9,25.1,0.0,0,6,88.6,9.6,22.5,12.4,9.6,11.9
59.9369,24.0,51.3,28.6,0.0,0,6,87.4,9.2,22.7,12.5,9.2,11.7
59.9369,20.0,66.3,25.1,0.0,1,6,85.0,7.9,22.0,7.5,8.3,7.2
54.6368,21.7,42.6,14.2,0.0,0,6,88.2,9.4,22.3,6.8,9.4,7.0
54.6368,22.3,42.0,12.2,0.0,0,6,88.4,9.6,22.4,6.3,9.6,6.6
54.6368,20.6,48.9,14.2,0.0,1,6,87.1,8.9,22.1,5.8,8.9,5.9
62.8248,26.1,64.7,21.4,1.3,0,6,82.6,8.5,23.1,4.5,8.9,4.6
62.8248,22.7,64.1,8.2,1.0,0,6,81.9,8.2,22.5,2.1,8.6,1.6
62.8248,29.2,50.8,14.2,0.2,1,6,88.3,9.9,23.7,6.9,9.9,7.3
62.483,23.4,57.5,8.6,0.0,0,6,86.2,8.7,22.6,3.8,8.9,3.8
62.483,24.8,54.8,18.6,0.0,0,6,87.0,9.1,22.9,7.1,9.1,7.2
62.483,23.4,56.0,17.1,0.4,1,6,86.5,8.8,22.6,6.1,8.9,6.2
61.0883,24.7,67.6,9.6,1.2,0,6,80.7,8.2,22.8,2.0,8.6,1.5
61.0883,20.2,75.7,13.9,2.0,0,6,72.5,6.0,22.0,1.4,7.1,0.7
61.0883,18.2,78.2,7.8,0.6,1,6,82.6,7.1,21.7,2.3,7.8,1.7
62.733,26.4,46.7,20.5,0.0,0,6,88.5,9.9,23.2,9.7,9.9,9.8
62.733,22.8,48.1,17.9,0.0,0,6,87.6,9.3,22.5,7.5,9.3,7.6
62.733,23.2,51.9,14.2,0.1,1,6,87.1,9.1,22.6,5.8,9.1,6.0
62.3355,20.1,66.1,15.7,0.0,0,6,85.0,7.9,22.0,4.6,8.3,4.5
62.3355,18.2,67.9,13.6,0.0,0,6,85.0,7.6,21.7,4.2,8.1,4.0
62.3355,17.7,72.1,16.5,0.0,1,6,84.7,7.4,21.6,4.6,8.0,4.4
55.4947,20.7,58.3,6.1,0.0,0,6,85.7,8.4,22.1,3.2,8.6,3.0
55.4947,20.3,57.7,6.1,0.0,0,6,85.8,8.4,22.1,3.2,8.6,3.0
55.4947,19.8,67.9,6.4,2.2,1,6,71.2,6.1,22.0,0.9,7.2,0.5
62.8424,23.8,54.7,10.6,0.2,0,6,86.7,9.0,22.7,4.6,9.0,4.7
62.8424,24.9,53.0,13.9,0.2,0,6,87.2,9.2,22.9,5.8,9.2,6.0
62.8424,22.9,61.2,16.2,0.1,1,6,85.7,8.5,22.5,5.2,8.7,5.2
60.8047,17.7,43.8,15.7,0.0,0,6,87.4,8.8,21.6,6.5,8.8,6.5
60.8047,19.1,47.0,14.2,0.0,0,6,87.1,8.8,21.8,5.8,8.8,5.9
60.8047,21.7,47.7,11.5,0.0,1,6,87.4,9.1,22.3,5.3,9.1,5.5
62.857,22.9,61.2,16.2,0.1,0,6,85.7,8.5,22.5,5.2,8.7,5.2
62.857,28.7,45.5,30.1,0.0,0,6,89.3,10.3,23.6,17.7,10.3,16.1
62.857,21.2,41.3,25.1,0.0,1,6,88.5,9.4,22.2,12.2,9.4,11.6
62.8545,28.4,45.5,31.5,0.0,0,6,89.2,10.2,23.5,18.7,10.2,16.7
62.8545,20.8,41.6,25.4,0.1,0,6,88.4,9.4,22.1,12.2,9.4,11.6
62.8545,21.1,57.7,22.9,0.3,1,6,86.0,8.5,22.2,7.7,8.7,7.6
62.8406,21.2,41.3,25.1,0.0,0,6,88.5,9.4,22.2,12.2,9.4,11.6
62.8406,21.2,57.3,22.6,0.3,0,6,86.1,8.5,22.2,7.7,8.7,7.6
62.8406,23.6,46.7,25.1,0.0,1,6,88.1,9.5,22.7,11.6,9.5,11.2
60.8434,27.6,49.5,18.2,0.2,0,6,88.3,9.8,23.4,8.4,9.8,8.7
60.8434,21.7,54.9,14.2,0.0,0,6,86.4,8.7,22.3,5.2,8.8,5.3
60.8434,26.7,65.8,15.0,5.0,1,6,71.0,5.5,17.4,1.4,6.1,0.7
62.887,22.3,47.7,24.0,0.0,0,6,87.7,9.2,22.4,10.3,9.2,10.0
62.887,20.2,56.3,21.4,0.1,0,6,86.0,8.5,22.0,7.1,8.6,7.0
62.887,25.2,53.1,13.3,0.0,1,6,87.2,9.2,22.9,5.6,9.2,5.8
62.8552,22.6,55.1,21.8,0.0,0,6,86.6,8.8,22.5,7.9,8.9,7.8
62.8552,25.4,53.4,14.7,0.0,0,6,87.2,9.3,23.0,6.0,9.3,6.2
62.8552,28.2,50.5,12.2,0.0,1,6,88.1,9.8,23.5,6.0,9.8,6.4
61.0606,21.3,59.4,16.2,0.0,0,6,85.7,8.4,22.2,5.2,8.6,5.2
61.0606,17.2,64.7,13.3,3.8,0,6,65.6,5.1,17.7,1.1,5.9,0.5
61.0606,19.3,53.2,13.9,0.0,1,6,86.3,8.5,21.9,5.1,8.6,5.1
60.3677,25.3,48.8,13.6,0.0,0,6,87.9,9.6,23.0,6.3,9.6,6.6
60.3677,28.2,51.6,7.5,0.0,0,6,87.8,9.7,23.5,4.6,9.7,4.9
60.3677,30.3,52.3,15.0,0.0,1,6,88.2,9.9,23.9,7.0,9.9,7.4
59.0783,22.7,50.0,17.6,0.0,0,6,87.3,9.1,22.5,7.1,9.1,7.2
59.0783,28.3,51.0,11.5,0.0,0,6,88.0,9.8,23.5,5.7,9.8,6.1
59.0783,30.4,54.1,9.3,0.0,1,6,87.9,9.8,23.9,5.1,9.8,5.5
60.8377,30.3,49.7,10.7,0.0,0,6,88.6,10.2,23.9,6.0,10.2,6.5
60.8377,32.2,51.6,9.6,0.0,0,6,88.6,10.2,24.2,5.7,10.2,6.2
60.8377,32.8,50.2,7.8,0.0,1,6,88.9,10.4,24.3,5.4,10.4,6.0
61.0707,23.7,78.5,7.8,1.2,0,6,77.5,7.4,22.7,1.3,8.2,0.7
61.0707,28.3,67.7,6.9,0.0,0,6,85.5,8.5,23.5,3.2,8.9,3.1
61.0707,28.2,65.7,13.6,0.0,1,7,85.8,8.4,23.8,4.7,8.9,4.8
62.8226,24.2,45.5,10.1,0.0,0,6,88.1,9.6,22.8,5.4,9.6,5.7
62.8226,29.1,44.0,8.6,0.0,0,7,89.3,10.0,23.9,6.0,10.0,6.5
62.8226,31.2,51.8,13.3,0.0,1,7,88.5,9.7,24.3,6.8,9.7,7.1
62.846,29.1,44.1,8.6,0.0,0,7,89.2,10.0,23.9,5.9,10.0,6.4
62.846,31.2,51.8,13.6,0.0,0,7,88.5,9.7,24.3,6.9,9.7,7.2
62.846,30.7,59.7,9.0,0.0,1,7,87.0,9.0,24.2,4.4,9.3,4.6
62.8323,30.8,51.3,13.1,0.2,0,7,88.5,9.6,24.2,6.7,9.6,7.0
62.8323,30.3,59.9,10.1,0.2,0,7,87.0,9.0,24.2,4.6,9.3,4.8
62.8323,33.2,46.3,16.8,0.0,1,7,89.8,10.3,24.7,9.7,10.3,10.0
62.7073,28.2,66.0,14.2,0.0,0,7,85.7,8.3,23.8,4.7,8.9,4.8
62.7073,27.7,49.4,17.9,0.0,0,7,88.3,9.4,23.7,8.3,9.4,8.4
62.7073,24.1,67.9,16.5,5.0,1,7,68.3,4.9,17.2,1.4,5.7,0.6
50.5766,30.6,59.9,17.9,0.4,0,7,87.1,9.0,24.2,7.0,9.3,7.2
50.5766,33.1,57.6,10.7,0.0,0,7,87.8,9.4,24.7,5.4,9.6,5.7
50.5766,32.7,66.2,10.4,2.4,1,7,79.7,6.9,24.6,1.9,8.1,1.2
62.8042,31.1,43.8,16.5,0.1,0,7,89.9,10.3,24.3,9.7,10.3,10.0
62.8042,22.1,59.0,19.4,0.7,0,7,85.0,8.2,22.7,5.6,8.6,5.6
62.8042,23.3,52.1,18.2,0.0,1,7,87.1,8.7,22.9,7.1,8.9,7.1
62.8832,20.8,62.5,15.7,0.4,0,7,85.3,7.9,22.4,4.8,8.4,4.7
62.8832,22.8,54.0,15.7,0.0,0,7,86.7,8.6,22.8,5.9,8.9,6.0
62.8832,18.3,59.5,21.1,0.1,1,7,85.3,7.8,22.0,6.4,8.3,6.3
62.9025,22.8,53.5,16.2,0.0,0,7,86.8,8.6,22.8,6.1,8.9,6.2
62.9025,17.8,60.2,20.8,0.1,0,7,85.2,7.8,21.9,6.2,8.3,6.1
62.9025,26.7,44.8,17.9,0.0,1,7,88.9,9.6,23.5,9.0,9.6,9.1
62.8939,17.8,60.2,20.8,0.1,0,7,85.2,7.8,21.9,6.2,8.3,6.1
62.8939,26.7,44.8,17.9,0.0,0,7,88.9,9.6,23.5,9.0,9.6,9.1
62.8939,30.7,38.4,20.0,0.0,1,7,90.8,10.6,24.2,13.2,10.6,13.0
62.8102,27.4,46.1,15.7,0.1,0,7,88.7,9.6,23.6,7.8,9.6,8.0
62.8102,31.6,38.1,19.7,0.0,0,7,91.0,10.8,24.4,13.3,10.8,13.2
63.9293,28.9,48.2,16.5,0.4,0,7,88.7,9.6,23.9,8.2,9.6,8.4
63.9293,30.2,34.1,26.6,0.0,0,7,91.6,10.8,24.1,20.6,10.7,18.3
63.9293,24.8,52.4,27.2,1.2,1,7,85.3,8.9,23.2,8.6,9.1,8.5
59.9591,24.3,61.3,15.7,0.0,0,7,85.9,8.3,23.1,5.3,8.7,5.3
59.9591,19.7,52.3,13.9,0.0,0,7,86.5,8.3,22.2,5.2,8.6,5.2
59.9591,21.8,58.6,8.6,0.0,1,7,85.9,8.2,22.6,3.7,8.6,3.6
62.5274,13.0,66.2,28.6,0.3,0,7,85.0,7.1,21.0,8.9,7.7,8.2
62.5274,16.8,68.7,25.1,0.7,0,7,82.7,7.3,21.7,5.5,7.9,5.3
62.5274,19.0,61.8,14.2,0.0,1,7,85.1,7.8,22.1,4.4,8.3,4.3
50.9436,25.2,58.5,12.5,0.0,0,7,86.4,8.6,23.2,4.8,8.9,4.9
50.9436,27.1,39.3,21.4,0.0,0,7,89.9,10.0,23.6,12.4,10.0,12.1
50.9436,25.3,62.6,19.7,0.3,1,7,85.9,8.3,23.3,6.4,8.8,6.4
59.9197,24.7,53.7,9.0,0.0,0,7,87.0,8.8,23.2,4.4,9.0,4.5
59.9197,24.7,60.3,9.6,0.0,0,7,86.0,8.4,23.2,3.9,8.8,3.9
59.9197,19.2,80.6,17.9,0.8,1,7,80.1,6.9,22.2,2.8,7.8,2.4
63.9867,16.7,75.8,10.7,4.3,0,7,57.6,4.2,17.0,0.6,5.2,0.3
63.9867,20.4,56.1,15.7,0.0,0,7,86.1,8.2,22.4,5.4,8.6,5.4
63.9867,16.6,62.4,17.1,0.6,1,7,84.1,7.6,21.7,4.4,8.1,4.2
54.6903,24.2,68.3,9.0,0.3,0,7,85.0,7.9,23.1,3.3,8.5,3.1
54.6903,25.1,68.2,10.1,0.0,0,7,85.0,8.0,23.2,3.5,8.6,3.4
54.6903,25.9,65.4,13.0,0.3,1,7,85.5,8.2,23.4,4.3,8.7,4.3
63.9659,16.1,65.1,16.5,0.8,0,7,82.2,7.4,21.6,3.4,8.0,3.1
63.9659,22.3,47.4,13.9,0.0,0,7,87.6,8.9,22.7,6.1,9.0,6.2
63.9659,23.9,49.4,12.2,0.0,1,7,87.5,9.0,23.0,5.5,9.1,5.7
58.4627,17.2,72.8,12.5,1.0,0,7,79.4,7.2,21.8,2.0,7.9,1.3
58.4627,19.4,73.3,10.4,0.7,0,7,82.1,7.3,22.2,2.4,8.0,1.9
58.4627,23.3,65.6,8.2,0.0,1,7,85.1,8.0,22.9,3.2,8.5,3.0
65.0114,24.2,56.4,11.0,0.5,0,7,86.5,8.6,23.1,4.5,8.9,4.6
65.0114,22.1,54.5,13.9,0.2,0,7,86.5,8.5,22.7,5.2,8.8,5.3
65.0114,23.2,56.9,10.7,0.0,1,7,86.3,8.5,22.9,4.3,8.8,4.3
63.9292,20.6,65.9,13.6,0.1,0,7,85.0,7.7,22.4,4.2,8.3,4.1
63.9292,20.9,59.0,10.4,0.4,0,7,85.7,8.1,22.5,3.9,8.5,3.8
63.9292,21.6,59.8,13.0,0.6,1,7,85.1,8.1,22.6,4.1,8.5,4.0
59.7628,23.9,73.1,10.1,0.2,0,7,85.0,7.6,23.0,3.5,8.3,3.3
59.7628,27.1,68.4,13.0,0.0,0,7,85.2,8.1,23.6,4.2,8.7,4.2
59.7628,25.7,69.7,8.2,0.0,1,7,85.0,7.9,23.3,3.2,8.6,3.0
60.147,27.1,66.6,14.7,0.0,0,7,85.5,8.2,23.6,4.7,8.8,4.8
60.147,25.7,69.2,8.6,0.0,0,7,85.0,7.9,23.3,3.2,8.6,3.0
60.147,26.7,78.9,6.9,0.0,1,7,84.6,7.4,23.5,2.8,8.3,2.5
52.6679,19.2,85.5,28.6,0.0,1,7,82.0,6.7,22.2,6.0,7.6,5.6
59.0375,28.2,60.5,8.2,0.0,0,7,86.5,8.7,23.8,3.9,9.1,4.0
59.0375,30.2,57.3,7.5,0.0,0,7,87.3,9.1,24.1,4.2,9.4,4.4
59.0375,30.6,63.1,9.3,0.0,1,7,86.5,8.7,24.2,4.1,9.2,4.2
58.0535,30.6,58.9,7.2,0.0,0,7,87.1,9.1,24.2,4.1,9.4,4.3
58.0535,31.1,61.2,7.8,0.0,0,7,86.9,8.9,24.3,4.1,9.3,4.2
58.0535,30.4,65.0,9.3,0.0,1,7,86.2,8.6,24.2,4.0,9.1,4.1
49.3129,17.2,88.8,17.1,0.8,0,7,78.2,6.5,21.8,2.3,7.4,1.7
49.3129,25.2,85.1,9.0,0.4,1,7,82.9,6.9,23.2,2.5,7.9,2.0
49.3232,16.3,91.0,24.6,10.9,0,7,36.9,2.9,6.6,0.1,2.9,0.0
49.3232,21.9,87.9,14.7,0.4,0,7,81.6,6.7,22.6,2.8,7.7,2.4
49.3232,20.9,91.7,12.5,0.9,1,7,76.5,6.4,22.5,1.6,7.5,0.8
62.7863,21.9,70.8,18.6,1.5,0,7,78.5,7.6,22.6,2.5,8.3,2.1
62.7863,25.4,65.5,13.6,0.2,0,7,85.4,8.1,23.3,4.4,8.7,4.4
62.7863,31.2,55.9,17.6,0.0,1,7,87.9,9.3,24.3,7.7,9.5,7.9
62.9307,26.2,65.1,11.8,0.6,0,7,85.1,8.2,23.4,3.9,8.7,3.9
62.9307,31.3,53.2,19.0,0.0,0,7,88.3,9.6,24.3,8.7,9.7,8.9
62.9307,26.4,64.1,17.9,0.3,1,8,85.8,8.0,22.8,5.8,8.5,5.8
62.6324,25.3,60.9,18.2,0.0,0,7,86.1,8.4,23.3,6.1,8.8,6.2
62.6324,27.2,68.7,9.6,1.9,0,8,77.7,6.6,22.9,1.5,7.7,0.8
62.6324,27.8,58.6,9.0,0.0,1,8,86.7,8.5,23.0,4.2,8.8,4.2
62.6216,27.2,71.7,7.5,1.8,0,8,76.6,6.6,22.9,1.2,7.7,0.6
62.6216,27.8,61.1,8.6,0.0,0,8,86.4,8.3,23.0,3.9,8.7,3.9
62.6216,25.2,63.2,14.2,0.0,1,8,85.7,8.0,22.5,4.7,8.5,4.7
62.8241,28.2,61.5,8.6,0.0,0,8,86.4,8.3,23.1,3.9,8.7,3.9
62.8241,30.9,51.7,19.7,0.0,0,8,88.5,9.2,23.6,9.3,9.3,9.2
62.8241,27.5,48.3,18.6,0.0,1,8,88.4,9.1,23.0,8.7,9.1,8.6
62.776,30.8,51.6,19.7,0.0,0,8,88.5,9.2,23.5,9.3,9.3,9.2
62.776,27.3,48.3,18.6,0.0,0,8,88.4,9.0,22.9,8.7,9.1,8.6
62.776,25.7,57.2,8.5,0.7,1,8,85.6,8.4,22.6,3.5,8.7,3.4
62.7773,27.3,48.3,18.6,0.0,0,8,88.4,9.0,22.9,8.7,9.1,8.6
62.7773,25.7,57.2,8.5,0.7,0,8,85.6,8.4,22.6,3.5,8.7,3.4
62.7773,25.7,70.6,9.6,3.5,1,8,69.3,5.1,19.3,1.0,6.1,0.5
58.5196,23.8,67.9,19.0,0.0,0,8,85.0,7.7,22.3,5.5,8.3,5.4
58.5196,24.6,75.3,12.5,1.0,0,8,80.6,7.3,22.4,2.3,8.0,1.8
58.5196,28.2,66.6,8.2,0.0,1,8,85.6,8.0,23.1,3.5,8.6,3.4
61.6085,15.7,83.8,7.5,0.3,0,8,82.4,6.6,20.8,2.2,7.4,1.5
61.6085,17.1,81.1,9.0,3.5,0,8,57.6,4.2,17.8,0.5,5.3,0.2
61.6085,17.6,74.2,9.0,0.5,1,8,84.4,7.0,21.2,3.1,7.7,2.7
65.7437,21.2,67.1,15.7,0.0,0,8,85.0,7.5,21.8,4.6,8.1,4.4
65.7437,21.6,72.5,17.9,0.2,0,8,85.0,7.3,21.9,5.2,8.0,5.0
65.7437,19.2,70.2,10.1,0.0,1,8,85.0,7.2,21.5,3.5,7.8,3.2
56.9159,21.4,74.4,8.2,0.2,0,8,84.8,7.2,21.9,3.1,7.9,2.8
56.9159,21.4,80.6,5.4,5.1,0,8,52.1,3.9,15.8,0.3,4.8,0.1
56.9159,21.4,81.6,11.5,0.2,1,8,83.4,6.9,21.9,3.0,7.7,2.6
58.5193,21.3,87.2,11.0,8.1,0,8,43.6,3.3,10.8,0.1,3.7,0.0
58.5193,19.9,88.9,16.2,3.6,0,8,55.2,3.9,18.1,0.6,5.1,0.3
58.5193,18.6,72.1,27.2,0.0,1,8,84.8,7.1,21.4,8.1,7.8,7.6
62.986,21.6,69.9,10.1,0.3,0,8,85.0,7.4,21.9,3.5,8.0,3.2
62.986,20.8,69.5,12.2,0.4,0,8,85.0,7.4,21.7,3.9,8.0,3.7
62.986,23.1,61.2,13.0,0.0,1,8,85.7,7.9,22.2,4.5,8.4,4.4
58.7544,20.2,69.9,18.6,0.0,0,8,85.0,7.3,21.6,5.4,7.9,5.2
58.7544,22.8,66.7,11.5,0.0,0,8,85.0,7.6,22.1,3.8,8.2,3.6
58.7544,23.7,70.0,11.8,0.0,1,8,85.0,7.5,22.3,3.8,8.1,3.6
60.0599,23.6,61.6,10.7,0.0,0,8,85.7,8.0,22.3,4.0,8.4,3.9
60.0599,24.3,62.2,13.9,0.0,0,8,85.8,8.0,22.4,4.7,8.5,4.7
60.0599,25.3,58.5,17.9,0.0,1,8,86.5,8.3,22.6,6.4,8.7,6.4
59.9575,22.7,63.9,13.9,0.0,0,8,85.3,7.8,22.1,4.4,8.3,4.3
59.9575,25.2,56.6,17.9,0.0,0,8,86.7,8.4,22.5,6.6,8.7,6.6
59.9575,26.2,57.8,13.0,0.0,1,8,86.7,8.4,22.7,5.1,8.7,5.1
62.819,21.5,75.8,6.6,1.4,0,8,75.7,7.1,21.9,1.1,7.8,0.6
62.819,22.3,64.4,12.2,0.0,0,8,85.2,7.7,22.0,4.0,8.2,3.8
62.819,24.6,62.2,11.5,0.0,1,8,85.8,8.0,22.4,4.2,8.5,4.1
61.4165,18.4,73.0,13.9,0.1,0,8,84.7,7.1,21.3,4.1,7.7,3.8
61.4165,19.9,69.7,5.0,0.0,0,8,85.0,7.3,21.6,2.7,7.9,2.3
61.4165,17.6,77.1,21.8,1.0,1,8,79.2,6.9,21.2,3.1,7.6,2.7
56.272,22.6,64.5,9.0,0.0,0,8,85.2,7.7,22.1,3.4,8.2,3.2
56.272,22.7,63.1,6.1,0.0,0,8,85.4,7.8,22.1,3.0,8.3,2.7
56.272,22.7,64.6,4.0,0.0,1,8,85.2,7.7,22.1,2.6,8.2,2.2
57.5833,27.8,63.9,8.2,0.0,0,8,86.0,8.2,23.0,3.7,8.7,3.6
57.5833,24.8,72.7,8.2,0.1,0,8,85.0,7.5,22.5,3.2,8.2,2.9
57.5833,23.2,70.4,14.2,0.0,1,8,85.0,7.5,22.2,4.3,8.1,4.1
61.074,12.7,88.3,9.0,2.2,0,8,61.0,4.7,20.3,0.7,6.0,0.3
61.074,18.9,83.6,9.6,0.5,0,8,82.7,6.7,21.4,2.5,7.5,1.9
61.074,20.6,74.5,20.8,0.5,1,8,84.7,7.1,21.7,5.8,7.8,5.5
57.5462,21.3,70.6,15.0,1.2,0,8,79.7,7.4,21.8,2.3,8.0,1.8
57.5462,17.9,75.8,14.2,6.6,0,8,54.5,3.7,12.7,0.5,4.3,0.2
57.5462,16.1,69.8,12.2,0.0,1,8,84.9,7.1,20.9,3.8,7.7,3.5
66.0492,14.6,82.8,29.3,0.6,0,8,81.8,6.6,20.6,6.1,7.3,5.6
66.0492,21.9,74.8,20.8,0.0,0,8,84.8,7.2,21.9,5.8,7.9,5.6
66.0492,24.8,80.0,31.8,5.5,1,8,65.8,4.0,15.8,2.7,4.9,1.6
58.7787,16.2,75.6,10.7,0.2,0,8,84.0,6.9,20.9,3.2,7.6,2.8
58.7787,17.3,75.7,10.4,0.0,0,8,84.1,6.9,21.1,3.1,7.6,2.7
58.7787,23.7,77.4,21.4,3.0,1,8,70.4,4.9,19.8,1.9,6.1,0.9
66.1641,24.7,78.5,32.6,3.9,0,8,70.1,4.5,18.5,3.2,5.6,2.3
66.1641,14.3,74.4,30.1,0.0,0,8,83.9,6.8,20.6,8.3,7.5,7.6
60.8676,25.8,72.9,10.4,0.0,0,8,85.0,7.5,22.6,3.6,8.2,3.4
60.8676,29.8,66.3,16.2,0.6,0,8,85.6,8.1,23.4,5.2,8.7,5.2
60.8676,29.6,63.5,19.0,0.3,1,8,86.4,8.3,23.3,6.7,8.8,6.7
61.4027,27.4,65.4,14.7,0.2,0,8,85.7,8.0,22.9,4.9,8.5,4.9
61.4027,26.7,67.7,18.2,0.0,0,8,85.3,7.9,22.8,5.5,8.5,5.5
61.4027,22.1,64.6,25.8,0.8,1,8,83.8,7.7,22.0,6.6,8.2,6.4
60.5509,24.2,62.6,26.9,0.0,0,8,85.7,8.0,22.4,9.0,8.5,8.6
60.5509,13.7,70.8,10.4,0.0,0,8,84.5,6.9,20.5,3.3,7.5,2.9
60.5509,18.2,73.5,22.2,1.8,1,8,74.9,6.0,21.3,2.3,7.0,1.6
54.4728,18.1,68.3,14.2,0.0,0,8,85.0,7.3,21.3,4.3,7.9,4.1
54.4728,21.6,72.7,7.2,0.0,0,8,85.0,7.3,21.9,3.0,8.0,2.7
54.4728,23.8,68.5,8.6,0.2,1,8,85.0,7.6,22.3,3.2,8.2,2.9
57.726,29.2,64.9,10.4,0.3,0,8,86.0,8.2,23.3,4.1,8.7,4.1
57.726,27.3,71.0,7.8,0.4,0,8,85.0,7.7,22.9,3.1,8.4,2.9
57.726,27.1,72.8,7.8,0.3,1,9,85.0,7.4,21.6,3.1,8.0,2.8
56.2518,24.8,70.8,4.6,0.0,0,8,85.0,7.6,22.5,2.7,8.2,2.3
56.2518,26.2,69.7,6.4,0.0,0,9,85.0,7.5,21.4,2.9,8.0,2.5
56.2518,23.1,66.6,7.5,0.0,1,9,85.0,7.4,20.9,3.1,7.9,2.8
56.2419,26.2,69.7,6.4,0.0,0,9,85.0,7.5,21.4,2.9,8.0,2.5
56.2419,23.1,66.6,7.5,0.0,0,9,85.0,7.4,20.9,3.1,7.9,2.8
56.2419,20.7,69.6,7.8,0.0,1,9,85.0,7.2,20.4,3.1,7.6,2.7
56.2761,23.1,66.6,7.5,0.0,0,9,85.0,7.4,20.9,3.1,7.9,2.8
56.2761,20.7,69.6,7.8,0.0,0,9,85.0,7.2,20.4,3.1,7.6,2.7
56.2761,17.7,76.6,6.9,0.1,1,9,84.0,6.8,19.9,2.6,7.3,2.0
58.3478,16.2,69.9,14.2,0.0,0,9,84.9,6.9,19.6,4.2,7.3,3.8
58.3478,16.7,69.9,10.7,0.0,0,9,84.9,7.0,19.7,3.6,7.4,3.2
58.3478,19.1,66.8,14.2,0.0,1,9,85.0,7.2,20.1,4.3,7.6,4.0
61.5853,15.8,87.1,4.6,0.4,0,9,81.7,6.4,19.5,1.7,7.0,0.9
61.5853,15.3,86.9,10.7,0.3,0,9,81.5,6.4,19.5,2.3,7.0,1.6
61.5853,14.2,70.5,21.4,0.3,1,9,84.5,6.8,19.3,5.8,7.2,5.3
61.5906,15.7,86.6,10.7,0.2,0,9,81.6,6.4,19.5,2.3,7.0,1.6
61.5906,14.2,70.6,21.4,0.3,0,9,84.5,6.8,19.3,5.8,7.2,5.3
61.5906,19.3,63.6,10.4,0.0,1,9,85.0,7.3,20.2,3.6,7.7,3.3
56.2682,14.1,82.0,10.1,1.1,0,9,75.7,6.5,19.2,1.3,7.0,0.7
56.2682,15.8,73.3,9.0,0.0,0,9,84.3,6.8,19.5,3.0,7.3,2.5
56.2682,16.7,75.7,5.8,0.0,1,9,84.1,6.8,19.7,2.5,7.3,1.9
57.7378,17.7,59.0,19.0,0.0,0,9,85.3,7.4,19.9,5.7,7.7,5.4
57.7378,19.2,64.7,13.3,0.0,0,9,85.0,7.3,20.2,4.1,7.7,3.8
57.7378,20.3,71.7,7.2,0.3,1,9,85.0,7.1,20.4,3.0,7.6,2.6
60.8729,19.8,65.1,7.2,0.0,0,9,85.0,7.3,20.3,3.0,7.7,2.6
60.8729,20.8,60.4,11.5,0.0,0,9,85.5,7.5,20.4,4.0,7.8,3.7
60.8729,18.9,58.5,14.2,0.0,1,9,85.5,7.5,20.1,4.6,7.8,4.4
59.776,20.3,64.4,10.1,0.0,0,9,85.0,7.4,20.4,3.5,7.8,3.2
59.776,19.9,66.9,11.8,0.0,0,9,85.0,7.2,20.3,3.8,7.6,3.5
